53University of SwatSwat2009GeneralPublicKhyber Pakhtunkhwa
54Bacha Khan UniversityCharsadda2012GeneralPublicKhyber Pakhtunkhwa
55Shaheed Benazir Bhutto Women UniversityPeshawar2012GeneralPublicKhyber Pakhtunkhwa
56University of HaripurHaripur2012GeneralPublicKhyber Pakhtunkhwa
57IQRA National UniversityPeshawar2012GeneralPrivateKhyber Pakhtunkhwa
58Khushal Khan Khattak UniversityKarak2012GeneralPublicKhyber Pakhtunkhwa
59University of SwabiSwabi2012GeneralPublicKhyber Pakhtunkhwa
60University of FATAKohat2013GeneralPublicKhyber Pakhtunkhwa
61Abbottabad University of Science and TechnologyAbbottabad2015Science & TechnologyPublicKhyber Pakhtunkhwa
62Women University MardanMardan2016GeneralPublicKhyber Pakhtunkhwa
63Women University SwabiSwabi2016GeneralPublicKhyber Pakhtunkhwa
64University of TechnologyNowshera2016TechnologyPublicKhyber Pakhtunkhwa
65University of ChitralChitral2017GeneralPublicKhyber Pakhtunkhwa
66University of BunerBuner2017GeneralPublicKhyber Pakhtunkhwa
67University of Engineering and Technology Mardan[5][6]Mardan2017Engineering and TechnologyPublicKhyber Pakhtunkhwa
68University of Agriculture- Dera Ismail KhanDera Ismail Khan2017AgriculturePublicKhyber Pakhtunkhwa
69University of Science & Technology Lakki MarwatLakki Marwat2017Science & TechnologyPublicKhyber Pakhtunkhwa
70Bahauddin Zakariya UniversityMultan1975Layyah- Sahiwal- Lahore- Vehari- Islamabad- Dera Ghazi KhanGeneralPublicPunjab
71Fatima Jinnah Women UniversityRawalpindi1998RawalpindiGeneralPublicPunjab
72University of SargodhaSargodha2002Lahore- Faisalabad- Gujranwala- Bhakkar-Mianwali-Mandi BahauddinGeneralPublicPunjab
73Ghazi UniversityDera Ghazi Khan2012GeneralPublicPunjab
74Government College University- FaisalabadFaisalabad1933 (2002)*LayyahGeneralPublicPunjab
75Government College University- LahoreLahore1864 (2002)*LahoreGeneralPublicPunjab
76Government College Women University- FaisalabadFaisalabad2012GeneralPublicPunjab
77Government College Women University- SialkotSialkot2012GeneralPublicPunjab
78Government Sadiq College Women UniversityBahawalpur2012GeneralPublicPunjab
79Govt. Sadiq Egerton College BahawalpurBahawalpur1886BahawalpurGeneralPublicPunjab
80Information Technology University (Lahore)Lahore2012Information technologyPublicPunjab
81Islamia UniversityBahawalpur1975Bahawalnagar Rahim Yar KhanGeneralPublicPunjab
82Khawaja Fareed University of Engineering and Information TechnologyRahim Yar Khan2014EngineeringPublicPunjab
83King Edward Medical UniversityLahore1860 (2006)*MedicalPublicPunjab
84Kinnaird College for Women UniversityLahore1917GeneralPublicPunjab
85Lahore College for Women UniversityLahore1922JhangGeneralPublicPunjab
86Muhammad Nawaz Sharif University of AgricultureMultan2012AgriculturePublicPunjab
87National College of Arts (NCA)Lahore1875 (1996)*ArtsPublicPunjab
88National Textile UniversityFaisalabad1959 (2002)*Textile engineeringPublicPunjab
89NFC Institute of Engineering and TechnologyMultan1985EngineeringPublicPunjab
90Pakistan Institute of Fashion and DesignLahore2010FashionPublicPunjab
91Pir Mehr Ali Shah Arid Agriculture UniversityRawalpindi1970 (1994)*GujratAgriculture and veterinaryPublicPunjab
92University of Agriculture- FaisalabadFaisalabad1906 (1961)*Burewala- Toba Tek SinghAgriculture and veterinaryPublicPunjab
93University of EducationLahore2002Dera Ghazi Khan-Faisalabad- Jauharabad- Multan- Okara- Pakistan- VehariEducationPublicPunjab
94University of Engineering and Technology- LahoreLahore1921Faisalabad-Kala Shah Kaku- Rachna College of Engineering and Technology (Gujranwala)EngineeringPublicPunjab
95University of Engineering and Technology- TaxilaTaxila1975ChakwalEngineeringPublicPunjab
96University of GujratGujrat2004Lahore- SialkotGeneralPublicPunjab
97University of Health Sciences- LahoreLahore2002MedicalPublicPunjab
98University of the PunjabLahore1882Gujranwala-JhelumGeneralPublicPunjab
99University of Veterinary and Animal SciencesLahore1882Jhang- PattokiVeterinaryPublicPunjab
100Women University MultanMultan2010GeneralPublicPunjab
101University College of Agriculture- SargodhaSargodha2009GeneralPublicPunjab
102Muhammad Nawaz Sharif University of Engineering and TechnologyMultan2012EngineeringPublicPunjab
103University of Engineering and TechnologyRasul- Mandi Bahauddin2014EngineeringPublicPunjab
104University of JhangJhang2015GeneralPublicPunjab
105University of OkaraOkara2015GeneralPublicPunjab
106University of SahiwalSahiwal2015GeneralPublicPunjab
107University of Veterinary and Animal Sciences (Bahawalpur)Bahawalpur2014VeterinaryPublicPunjab
108Ali Institute of EducationLahore1992EducationPrivatePunjab
109Beaconhouse National UniversityLahore2003GeneralPrivatePunjab
110Forman Christian CollegeLahore1864 (2005)*GeneralPrivatePunjab
111Greenfields collegesargodha2013EducationPrivatePunjab
112GIFT UniversityGujranwala2002GeneralPrivatePunjab
113Global Institute- LahoreLahore1996GeneralPrivatePunjab
114Hajvery UniversityLahore2002GeneralPrivatePunjab
115HITEC UniversityTaxila2007EngineeringPrivatePunjab
116Imperial College of Business StudiesLahore1991GeneralPrivatePunjab
117Institute of Management Sciences- LahoreLahore1987BusinessPrivatePunjab
118Institute of Southern PunjabMultan2010GeneralPrivatePunjab
119Lahore Garrison UniversityLahore2012GeneralPrivatePunjab
120Lahore Leads UniversityLahore2011GeneralPrivatePunjab
121Lahore School of EconomicsLahore1997Business and economicsPrivatePunjab
122Lahore University of Management Sciences(LUMS)Lahore1984GeneralPrivatePunjab
123Minhaj University- LahoreLahore2005GeneralPrivatePunjab
124National College of Business Administration and EconomicsLahore1994MultanBusiness and economicsPrivatePunjab
125Gujrat Sargodha
126NUR International UniversityLahore2015GeneralPrivatePunjab
127Qarshi UniversityLahore2011GeneralPrivatePunjab
128The Superior CollegeLahore2004GeneralPrivatePunjab
129University of Central PunjabLahore2002GeneralPrivatePunjab
130University of FaisalabadFaisalabad2002GeneralPrivatePunjab
131University of LahoreLahore2002Gujrat-Islamabad- SargodhaGeneralPrivatePunjab
132University of Management and Technology- LahoreLahore1990SialkotBusiness and technologyPrivatePunjab
133University of South AsiaLahore2003ChakwalGeneralPrivatePunjab
134University of WahWah2009GeneralPrivatePunjab
135Sargodha Institute of TechnologySargodha2005GeneralPrivatePunjab
136University of ChakwalChakwal2015GeneralPrivatePunjab
137Benazir Bhutto Shaheed UniversityKarachi2010 (2007)*GeneralPublicSindh
138Dawood University of Engineering and TechnologyKarachi1962 (2007)*EngineeringPublicSindh
139Dow University of Health SciencesKarachi1945 (2003)*MedicalPublicSindh
140Gambat Institute of Medical SciencesKhairpur2012MedicalPublicSindh
141Sindh Madressatul Islam UniversityKarachi1885 (2012)*GeneralPublicSindh
142Institute of Business Administration- KarachiKarachi1955BusinessPublicSindh
143Sindh Medical UniversityKarachi2012MedicalPublicSindh
144Liaquat University of Medical and Health SciencesJamshoro1881 (2002)*MedicalPublicSindh
145Mehran University of Engineering and TechnologyJamshoro1963 (1977)*KhairpurEngineeringPublicSindh
146NED University of Engineering and TechnologyKarachi1921 (1977)*EngineeringPublicSindh
147Peoples University of Medical & Health Sciences for WomenNawabshah2013MedicalPublicSindh
148Quaid-e-Awam University of Engineering- Science and TechnologyNawabshah1974 (1996)*LarkanaEngineeringPublicSindh
149Shah Abdul Latif UniversityKhairpur1974 (1987)*ShikarpurGeneralPublicSindh
150Shaheed Benazir Bhutto University- NawabshahBenazirabad2010GeneralPublicSindh
151Shaheed Mohtarma Benazir Bhutto Medical UniversityLarkana2008MedicalPublicSindh
152Sindh Agriculture UniversityTandojam1977Agriculture and technologyPublicSindh
153Sindh Madrasatul IslamKarachi1885 (2012)*GeneralPublicSindh
154Sukkur IBA UniversitySukkur1994GeneralPublicSindh
155Shaheed Zulfiqar Ali Bhutto University of LawKarachi2012LawPublicSindh
156University of KarachiKarachi1951GeneralPublicSindh
157University of SindhJamshoro1947Badin- Dadu- Pakistan- Mirpur KhasGeneralPublicSindh
158Shaheed Benazir Bhutto University of Veterinary and Animal SciencesKarachi2013VeterinaryPublicSindh
159Greenwich University- KarachiKarachi1998Pakistan MauritiusBusinessPrivateSindh
160Commecs Institute of Business and Emerging SciencesKarachi1993BusinessPrivateSindh
161National University of Computer and Emerging SciencesKarachi1985GeneralPrivateSindh
162DHA Suffa UniversityKarachi2012GeneralPrivateSindh
163Baqai Medical UniversityKarachi1989 (1996)*MedicalPrivateSindh
164Hamdard UniversityKarachi1991Islamabad (subject to the renewal of NOC in December- 2015)GeneralPrivateSindh
165Habib UniversityKarachi2009 (2014)*Liberal arts and sciencesPrivateSindh
166Indus UniversityKarachi2004GeneralPrivateSindh
167Indus Valley School of Art and ArchitectureKarachi1989 (1994)*Arts and architecturePrivateSindh
168Institute of Business ManagementKarachi1995Business- engineering and technologyPrivateSindh
169Institute of Business & TechnologyKarachi2001BusinessPrivateSindh
170Iqra UniversityKarachi1998 (2000)*Islamabad- QuettaGeneralPrivateSindh
171Isra UniversityHyderabad1997Islamabad- KarachiGeneralPrivateSindh
172Jinnah University for WomenKarachi1998GeneralPrivateSindh
173Karachi Institute of Economics and TechnologyKarachi1997GeneralPrivateSindh
174Karachi School for Business and LeadershipKarachi2009 (2012)*BusinessPrivateSindh
175KASB Institute of TechnologyKarachi2011BusinessPrivateSindh
176Muhammad Ali Jinnah UniversityKarachi2009IslamabadBusiness- engineering and technologyPrivateSindh
177Nazeer Hussain UniversityKarachi2012BusinessPrivateSindh
178Newports Institute of Communications and EconomicsKarachi2013BusinessPrivateSindh
179Preston Institute of Management Science and TechnologyKarachi2001Business and technologyPrivateSindh
180Preston UniversityKarachi1984GeneralPrivateSindh
181Shaheed Benazir Bhutto City UniversityKarachi2013GeneralPrivateSindh
182Shaheed Benazir Bhutto Dewan UniversityKarachi2013GeneralPrivateSindh
183Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology (SZABIST)Karachi1995Dubai-Hyderabad-Islamabad-LarkanaGeneralPrivateSindh
184Sindh Institute of Medical SciencesKarachi2009MedicalPrivateSindh
185Sir Syed University of Engineering and TechnologyKarachi1993EngineeringPrivateSindh
186Textile Institute of PakistanKarachi1994 (2001)*TextilePrivateSindh
187Dadabhoy Institute of Higher EducationKarachi2000GeneralPrivateSindh
188Hyderabad Institute of Arts- Science and TechnologyHyderabad2013SciencesPrivateSindh
189Qalandar Shahbaz University of Modern SciencesKarachi2013SciencesPrivateSindh
190University of EASTHyderabad2004SciencesPrivateSindh
191Aga Khan University Hospital- KarachiKarachi2005MedicalPrivateSindh
192Pakistan Naval AcademyKarachi1970MilitaryPakistan NavySindh
193Mirpur University of Science and Technology- MirpurMirpur1980 (2008)*Engineering & TechnologyPublicAzad Kashmir
194University of Azad Jammu and KashmirMuzaffarabad1980GeneralPublicAzad Kashmir
195University of Azad Jammu and Kashmir (Neelam Campus)Neelam2013GeneralPublicAzad Kashmir
196University of Azad Jammu and Kashmir (Jhelum Valley Campus)Jhelum Valley District2013GeneralPublicAzad Kashmir
197University of PoonchRawalakot1980 (2012)*GeneralPublicAzad Kashmir
198University of Poonch ( SM Campus- Mong- Sudhnoti District)Sudhnoti District2014GeneralPublicAzad Kashmir
199University of Poonch ( Kahuta Campus- Haveli District)Haveli District2015GeneralPublicAzad Kashmir
200Women University of Azad Jammu and Kashmir BaghBagh2013GeneralPublicAzad Kashmir
201University of Management Sciences and Information TechnologyKotli2014GeneralPublicAzad Kashmir
202Mirpur University of Science and Technology ( Bhimber Campus)Bhimber2013Science & HumanitiesPublicAzad Kashmir
203Al-Khair UniversityMirpur1994 (2011*)GeneralPrivateAzad Kashmir
204Mohi-ud-Din Islamic UniversityNerian Sharif2000GeneralPrivateAzad Kashmir
205Karakoram International UniversityGilgit2002GeneralPublicGilgit-Baltistan
206Baltistan UniversitySkardu2015GeneralPublicGilgit-Baltistan
